fecha,muestreo,idplot,zona,x,y,tipoplot,observadores,positiva,heces,huellas,hozadas,suphozadam2,habitat,cobsd,anysign_tot,anysign_yn,hozadas_yn,huellas_yn,heces_yn,id,soiltype_rev
10/2/2021,FEB 21,M01,NORTE,381534,6475427,EXTRA,AdM - AT,1,0,0,4,"0,819000005722046",SIOSEL_ARBUSTAL,5,4,1,1,0,0,M01,2
12/2/2022,FEB 22,M01,NORTE,381534,6475427,EXTRA,AF-RD,0,0,0,0,0,SIOSEL_ARBUSTAL,5,0,0,0,0,0,M01,2
3/8/2021,AGO 21,M01,NORTE,381534,6475427,EXTRA,AT-PAF-BD,1,0,6,0,0,SIOSEL_ARBUSTAL,5,6,1,0,1,0,M01,3
5/8/2022,AGO 22,M01,NORTE,381534,6475427,EXTRA,AdM-GC,0,0,0,0,0,SIOSEL_ARBUSTAL,0,0,0,0,0,0,M01,7
7/8/2021,AGO 21,M02,SUR,384107,6468913,EXTRA,AdM-SS-JA,1,4,0,12,"0,272000014781952",SIOSEL_ARBUSTAL,5,16,1,1,0,1,M02,3
9/2/2021,FEB 21,M02,SUR,384107,6468913,EXTRA,AdM - AT,1,1,0,3,"0,451999992132187",SIOSEL_ARBUSTAL,0,4,1,1,0,1,M02,7
19/2/2022,FEB 22,M02,SUR,384107,6468913,EXTRA,MP-AdM,1,0,0,13,"0,287999987602234",SIOSEL_ARBUSTAL,10,13,1,1,0,0,M02,7
11/8/2022,AGO 22,M02,SUR,384107,6468913,EXTRA,AdM-ER,1,0,1,7,"0,208000004291534",SIOSEL_ARBUSTAL,5,8,1,1,1,0,M02,7
19/2/2022,FEB 22,M03,SUR,384646,6468628,EXTRA,AF-RD-SRV,0,0,0,0,0,SIOSEL_ARBUSTAL,5,0,0,0,0,0,M03,7
7/8/2021,AGO 21,M03,SUR,384646,6468628,EXTRA,GN-CS-NM,1,1,0,1,"0,0860000029206276",SIOSEL_ARBUSTAL,0,2,1,1,0,1,M03,7
9/2/2021,FEB 21,M03,SUR,384646,6468628,EXTRA,AdM - AT,0,0,0,0,0,SIOSEL_ARBUSTAL,0,0,0,0,0,0,M03,7
11/8/2022,AGO 22,M03,SUR,384646,6468628,EXTRA,AT-SM,1,0,5,0,0,SIOSEL_ARBUSTAL,5,5,1,0,1,0,M03,7
11/8/2022,AGO 22,M04,SUR,382602,6468355,EXTRA,AT-RD,1,0,0,2,"0,157000005245209",SIOSEL_ARBUSTAL,5,2,1,1,0,0,M04,2
19/2/2022,FEB 22,M04,SUR,382602,6468355,EXTRA,MP-AdM,1,0,0,4,"0,370000004768372",SIOSEL_ARBUSTAL,5,4,1,1,0,0,M04,2
9/2/2021,FEB 21,M04,SUR,382602,6468355,EXTRA,FS - VL - RD,0,0,0,0,0,SIOSEL_ARBUSTAL,1,0,0,0,0,0,M04,2
7/8/2021,AGO 21,M04,SUR,382602,6468355,EXTRA,GN-CS-NM,1,1,0,0,0,SIOSEL_ARBUSTAL,0,1,1,0,0,1,M04,3
19/2/2022,FEB 22,M05,SUR,382276,6468253,EXTRA,MP-AdM,1,2,0,2,"0,136999994516373",SIOSEL_ARBUSTAL,5,4,1,1,0,1,M05,2
7/8/2021,AGO 21,M05,SUR,382276,6468253,EXTRA,AdM-SS-JA,1,1,3,1,"0,0219999998807907",SIOSEL_ARBUSTAL,10,5,1,1,1,1,M05,3
11/8/2022,AGO 22,M05,SUR,382276,6468253,EXTRA,AdM-ER,1,0,2,0,0,SIOSEL_ARBUSTAL,10,2,1,0,1,0,M05,3
9/2/2021,FEB 21,M05,SUR,382276,6468253,EXTRA,FS - VL - RD,0,0,0,0,0,SIOSEL_ARBUSTAL,5,0,0,0,0,0,M05,7
7/8/2021,AGO 21,M06,SUR,383049,6468867,EXTRA,GN-CS-NM,1,2,0,1,"0,0540000014007092",SIOSEL_ARBUSTAL,0,3,1,1,0,1,M06,2
19/2/2022,FEB 22,M06,SUR,383049,6468867,EXTRA,AF-RD-SRV,0,0,0,0,0,SIOSEL_ARBUSTAL,0,0,0,0,0,0,M06,2
9/2/2021,FEB 21,M06,SUR,383049,6468867,EXTRA,NM - GN ,1,0,1,0,0,SIOSEL_ARBUSTAL,1,1,1,0,1,0,M06,2
11/8/2022,AGO 22,M06,SUR,383049,6468867,EXTRA,AT-SM,1,0,47,2,"0,0120000001043081",SIOSEL_ARBUSTAL,35,49,1,1,1,0,M06,4
29/1/2021,FEB 21,N01,NORTE,"385264,8125",6476704,PRIMARIA,AdM - AT - FS - RD,1,1,0,1,"0,0399999991059303",SIOSEL_ARBUSTAL,0,2,1,1,0,1,N01,2
4/2/2020,FEB 20,N01,NORTE,"385264,8125",6476704,PRIMARIA,GN-AF,0,0,0,0,0,SIOSEL_ARBUSTAL,0,0,0,0,0,0,N01,2
5/8/2022,AGO 22,N01,NORTE,"385264,8125",6476704,PRIMARIA,AdM-GC,1,4,0,1,"0,025000000372529",SIOSEL_ARBUSTAL,5,5,1,1,0,1,N01,7
10/2/2022,FEB 22,N01,NORTE,"385264,8125",6476704,PRIMARIA,MP-AdM,1,1,0,1,"0,0219999998807907",SIOSEL_ARBUSTAL,10,2,1,1,0,1,N01,7
6/8/2021,AGO 21,N01,NORTE,"385264,8125",6476704,PRIMARIA,AdM-SS-JA,1,4,0,4,"1,50300002098084",SIOSEL_ARBUSTAL,5,8,1,1,0,1,N01,7
10/2/2022,FEB 22,N02,NORTE,"385189,8125",6476509,PRIMARIA,MP-AdM,0,0,0,0,0,BOSQUE_PASTIZAL,10,0,0,0,0,0,N02,2
5/8/2022,AGO 22,N02,NORTE,"385189,8125",6476509,PRIMARIA,AdM-GC,1,0,0,3,"0,0410000011324883",BOSQUE_PASTIZAL,5,3,1,1,0,0,N02,3
4/2/2020,FEB 20,N02,NORTE,"385189,8125",6476509,PRIMARIA,GN-AF,0,0,0,0,0,BOSQUE_PASTIZAL,60,0,0,0,0,0,N02,2
29/1/2021,FEB 21,N02,NORTE,"385189,8125",6476509,PRIMARIA,AdM - AT - FS - RD,1,0,0,2,"0,224999994039536",BOSQUE_PASTIZAL,30,2,1,1,0,0,N02,7
6/8/2021,AGO 21,N02,NORTE,"385189,8125",6476509,PRIMARIA,AdM-SS-JA,1,0,0,29,"19,9489994049072",BOSQUE_PASTIZAL,20,29,1,1,0,0,N02,7
5/8/2022,AGO 22,N03,NORTE,"386434,8125",6476254,PRIMARIA,AdM-GC,1,0,0,1,"0,0700000002980232",BOSQUE_SUELODESNUDO,0,1,1,1,0,0,N03,3
4/2/2020,FEB 20,N03,NORTE,"386434,8125",6476254,PRIMARIA,GN-AF,0,0,0,0,0,BOSQUE_SUELODESNUDO,100,0,0,0,0,0,N03,3
6/8/2021,AGO 21,N03,NORTE,"386434,8125",6476254,PRIMARIA,AdM-SS-JA,1,0,0,8,"0,388000011444092",BOSQUE_SUELODESNUDO,5,8,1,1,0,0,N03,7
29/1/2021,FEB 21,N03,NORTE,"386434,8125",6476254,PRIMARIA,AdM - AT - FS - RD,1,2,0,0,0,BOSQUE_SUELODESNUDO,100,2,1,0,0,1,N03,7
10/2/2022,FEB 22,N03,NORTE,"386434,8125",6476254,PRIMARIA,MP-AdM,0,0,0,0,0,BOSQUE_SUELODESNUDO,0,0,0,0,0,0,N03,7
10/2/2020,FEB 20,N04,NORTE,"386239,8125",6475474,PRIMARIA,GN-AF-SS,0,0,0,0,0,BOSQUE_SUELODESNUDO,100,0,0,0,0,0,N04,7
5/8/2022,AGO 22,N04,NORTE,"386239,8125",6475474,PRIMARIA,AT-ER-SM,1,3,12,0,0,BOSQUE_SUELODESNUDO,0,15,1,0,1,1,N04,7
29/1/2021,FEB 21,N04,NORTE,"386239,8125",6475474,PRIMARIA,AdM - AT - FS - RD,0,0,0,0,0,BOSQUE_SUELODESNUDO,100,0,0,0,0,0,N04,7
6/8/2021,AGO 21,N04,NORTE,"386239,8125",6475474,PRIMARIA,GN-CS-NM,1,1,0,0,0,BOSQUE_SUELODESNUDO,90,1,1,0,0,1,N04,7
10/2/2022,FEB 22,N04,NORTE,"386239,8125",6475474,PRIMARIA,AF-RD,0,0,0,0,0,BOSQUE_SUELODESNUDO,100,0,0,0,0,0,N04,7
8/2/2020,FEB 20,N05,NORTE,"381094,8125",6475444,PRIMARIA,GN-AF-IR-SS,0,0,0,0,0,SIOSEL_PAJONAL,0,0,0,0,0,0,N05,3
12/2/2022,FEB 22,N05,NORTE,"381094,8125",6475444,PRIMARIA,AF-RD,0,0,0,0,0,SIOSEL_PAJONAL,0,0,0,0,0,0,N05,2
5/8/2022,AGO 22,N05,NORTE,"381094,8125",6475444,PRIMARIA,AT-ER-SM,1,1,1,1,0,SIOSEL_PAJONAL,10,3,1,1,1,1,N05,3
3/8/2021,AGO 21,N05,NORTE,"381094,8125",6475444,PRIMARIA,AT-PAF-BD,1,0,4,2,"0,090999998152256",SIOSEL_PAJONAL,5,6,1,1,1,0,N05,3
31/1/2021,FEB 21,N05,NORTE,"381094,8125",6475444,PRIMARIA,NM - GN - BD - BH,0,0,0,0,0,SIOSEL_PAJONAL,0,0,0,0,0,0,N05,7
5/8/2022,AGO 22,N06,NORTE,"386089,8125",6475339,PRIMARIA,AT-ER-SM,1,0,31,0,0,BOSQUE_SUELODESNUDO,70,31,1,0,1,0,N06,3
4/2/2020,FEB 20,N06,NORTE,"386089,8125",6475339,PRIMARIA,AdM-PAF,0,0,0,0,0,BOSQUE_SUELODESNUDO,80,0,0,0,0,0,N06,3
29/1/2021,FEB 21,N06,NORTE,"386089,8125",6475339,PRIMARIA,AdM - AT - FS - RD,1,0,8,0,0,BOSQUE_SUELODESNUDO,100,8,1,0,1,0,N06,7
10/2/2022,FEB 22,N06,NORTE,"386089,8125",6475339,PRIMARIA,AF-RD,0,0,0,0,0,BOSQUE_SUELODESNUDO,60,0,0,0,0,0,N06,7
6/8/2021,AGO 21,N06,NORTE,"386089,8125",6475339,PRIMARIA,GN-CS-NM,1,0,2,0,0,BOSQUE_SUELODESNUDO,90,2,1,0,1,0,N06,7
5/8/2022,AGO 22,N07,NORTE,"385219,8125",6475294,PRIMARIA,RD-SRV,1,0,5,0,0,BOSQUE_SUELODESNUDO,70,5,1,0,1,0,N07,3
4/2/2020,FEB 20,N07,NORTE,"385219,8125",6475294,PRIMARIA,AdM-PAF,0,0,0,0,0,BOSQUE_SUELODESNUDO,10,0,0,0,0,0,N07,3
10/2/2022,FEB 22,N07,NORTE,"385219,8125",6475294,PRIMARIA,GN-NP,0,0,0,0,0,BOSQUE_SUELODESNUDO,90,0,0,0,0,0,N07,7
29/1/2021,FEB 21,N07,NORTE,"385219,8125",6475294,PRIMARIA,NM - GN - BD - BH,1,0,1,0,0,BOSQUE_SUELODESNUDO,85,1,1,0,1,0,N07,7
6/8/2021,AGO 21,N07,NORTE,"385219,8125",6475294,PRIMARIA,AT-PAF-BD,1,1,6,4,"0,566999971866608",BOSQUE_SUELODESNUDO,65,11,1,1,1,1,N07,7
5/8/2022,AGO 22,N08,NORTE,"385489,8125",6475174,PRIMARIA,RD-SRV,1,0,51,0,0,BOSQUE_SUELODESNUDO,,51,1,0,1,0,N08,3
4/2/2020,FEB 20,N08,NORTE,"385489,8125",6475174,PRIMARIA,AdM-PAF,0,0,0,0,0,BOSQUE_SUELODESNUDO,60,0,0,0,0,0,N08,3
6/8/2021,AGO 21,N08,NORTE,"385489,8125",6475174,PRIMARIA,AT-PAF-BD,1,0,32,4,"0,202999994158745",BOSQUE_SUELODESNUDO,60,36,1,1,1,0,N08,7
29/1/2021,FEB 21,N08,NORTE,"385489,8125",6475174,PRIMARIA,NM - GN - BD - BH,1,0,3,0,0,BOSQUE_SUELODESNUDO,80,3,1,0,1,0,N08,7
10/2/2022,FEB 22,N08,NORTE,"385489,8125",6475174,PRIMARIA,GN-NP,1,4,0,0,0,BOSQUE_SUELODESNUDO,95,4,1,0,0,1,N08,7
5/8/2022,AGO 22,N09,NORTE,"386089,8125",6475069,PRIMARIA,AT-ER-SM,1,8,2,0,0,BOSQUE_SUELODESNUDO,0,10,1,0,1,1,N09,3
11/2/2020,FEB 20,N09,NORTE,"386089,8125",6475069,PRIMARIA,AdM-GR,0,0,0,0,0,BOSQUE_SUELODESNUDO,90,0,0,0,0,0,N09,3
10/2/2022,FEB 22,N09,NORTE,"386089,8125",6475069,PRIMARIA,AF-RD,0,0,0,0,0,BOSQUE_SUELODESNUDO,100,0,0,0,0,0,N09,7
29/1/2021,FEB 21,N09,NORTE,"386089,8125",6475069,PRIMARIA,AdM - AT - FS - RD,0,0,0,0,0,BOSQUE_SUELODESNUDO,100,0,0,0,0,0,N09,7
6/8/2021,AGO 21,N09,NORTE,"386089,8125",6475069,PRIMARIA,GN-CS-NM,1,1,0,0,0,BOSQUE_SUELODESNUDO,100,1,1,0,0,1,N09,7
30/1/2021,FEB 21,N10,NORTE,"383074,8125",6475039,PRIMARIA,AdM - AT - FS - RD,1,0,3,6,"0,127000004053116",SIOSEL_PAJONAL,5,9,1,1,1,0,N10,3
6/8/2021,AGO 21,N10,NORTE,"383074,8125",6475039,PRIMARIA,SS-JA,1,1,0,6,"0,654999971389771",SIOSEL_PAJONAL,0,7,1,1,0,1,N10,3
5/8/2022,AGO 22,N10,NORTE,"383074,8125",6475039,PRIMARIA,RD-SRV,0,0,0,0,0,SIOSEL_PAJONAL,5,0,0,0,0,0,N10,3
6/2/2020,FEB 20,N10,NORTE,"383074,8125",6475039,PRIMARIA,AdM-PAF,1,0,2,2,"0,456000000238419",SIOSEL_PAJONAL,5,4,1,1,1,0,N10,3
10/2/2022,FEB 22,N10,NORTE,"383074,8125",6475039,PRIMARIA,GN-NP,1,0,0,2,"0,146999999880791",SIOSEL_PAJONAL,5,2,1,1,0,0,N10,7
6/2/2020,FEB 20,N10A,NORTE,"383074,8125",6475054,SECUNDARIA,GN-AF-IR,0,0,0,0,0,SIOSEL_PAJONAL,5,0,0,0,0,0,N10A,1
6/2/2020,FEB 20,N10AA,NORTE,"383104,8125",6475009,SECUNDARIA,AdM-PAF,0,0,0,0,0,SIOSEL_PASTIZAL,5,0,0,0,0,0,N10AA,2
6/2/2020,FEB 20,N10AB,NORTE,"383089,8125",6474994,SECUNDARIA,AdM-PAF,0,0,0,0,0,SIOSEL_PASTIZAL,10,0,0,0,0,0,N10AB,2
6/2/2020,FEB 20,N10AC,NORTE,"383014,8125",6475039,SECUNDARIA,AdM-PAF,0,0,0,0,0,SIOSEL_PAJONAL,3,0,0,0,0,0,N10AC,1
6/2/2020,FEB 20,N10AD,NORTE,"382999,8125",6475024,SECUNDARIA,GN-AF-IR,0,0,0,0,0,SIOSEL_PAJONAL,1,0,0,0,0,0,N10AD,1
6/2/2020,FEB 20,N10B,NORTE,"383089,8125",6475039,SECUNDARIA,GN-AF-IR,0,0,0,0,0,SIOSEL_PAJONAL,1,0,0,0,0,0,N10B,1
6/2/2020,FEB 20,N10C,NORTE,"383074,8125",6475024,SECUNDARIA,AdM-PAF,1,0,0,3,"0,416000008583069",SIOSEL_PAJONAL,0,3,1,1,0,0,N10C,5
6/2/2020,FEB 20,N10D,NORTE,"383059,8125",6475039,SECUNDARIA,AdM-PAF,1,0,2,1,"0,310000002384186",SIOSEL_PAJONAL,10,3,1,1,1,0,N10D,1
6/2/2020,FEB 20,N10E,NORTE,"383059,8125",6475054,SECUNDARIA,AdM-PAF,0,0,0,0,0,SIOSEL_PAJONAL,3,0,0,0,0,0,N10E,1
6/2/2020,FEB 20,N10F,NORTE,"383059,8125",6475024,SECUNDARIA,AdM-PAF,1,0,1,2,"0,125",SIOSEL_PAJONAL,5,3,1,1,1,0,N10F,1
6/2/2020,FEB 20,N10G,NORTE,"383044,8125",6475039,SECUNDARIA,AdM-PAF,0,0,0,0,0,SIOSEL_PAJONAL,1,0,0,0,0,0,N10G,1
6/2/2020,FEB 20,N10H,NORTE,"383059,8125",6475009,SECUNDARIA,AdM-PAF,1,0,0,1,"0,207000002264977",SIOSEL_PAJONAL,3,1,1,1,0,0,N10H,5
6/2/2020,FEB 20,N10I,NORTE,"383044,8125",6475024,SECUNDARIA,AdM-PAF,1,0,1,0,0,SIOSEL_PAJONAL,5,1,1,0,1,0,N10I,5
6/2/2020,FEB 20,N10J,NORTE,"383074,8125",6475009,SECUNDARIA,AdM-PAF,1,0,0,3,"0,460999995470047",SIOSEL_PAJONAL,0,3,1,1,0,0,N10J,5
6/2/2020,FEB 20,N10K,NORTE,"383059,8125",6474994,SECUNDARIA,AdM-PAF,1,0,0,1,"0,0780000016093254",SIOSEL_PAJONAL,1,1,1,1,0,0,N10K,5
6/2/2020,FEB 20,N10L,NORTE,"383044,8125",6475009,SECUNDARIA,AdM-PAF,0,0,0,0,0,SIOSEL_PAJONAL,1,0,0,0,0,0,N10L,5
6/2/2020,FEB 20,N10M,NORTE,"383074,8125",6474994,SECUNDARIA,AdM-PAF,0,0,0,0,0,SIOSEL_PAJONAL,0,0,0,0,0,0,N10M,5
6/2/2020,FEB 20,N10N,NORTE,"383059,8125",6474979,SECUNDARIA,AdM-PAF,0,0,0,0,0,SIOSEL_PAJONAL,0,0,0,0,0,0,N10N,5
6/2/2020,FEB 20,N10O,NORTE,"383044,8125",6474994,SECUNDARIA,AdM-PAF,0,0,0,0,0,SIOSEL_PAJONAL,3,0,0,0,0,0,N10O,5
6/2/2020,FEB 20,N10P,NORTE,"383029,8125",6475024,SECUNDARIA,AdM-PAF,1,0,2,0,0,SIOSEL_PAJONAL,30,2,1,0,1,0,N10P,1
6/2/2020,FEB 20,N10Q,NORTE,"383029,8125",6475039,SECUNDARIA,AdM-PAF,0,0,0,0,0,SIOSEL_PAJONAL,1,0,0,0,0,0,N10Q,1
6/2/2020,FEB 20,N10R,NORTE,"383029,8125",6475009,SECUNDARIA,AdM-PAF,1,0,2,0,0,SIOSEL_PAJONAL,3,2,1,0,1,0,N10R,5
6/2/2020,FEB 20,N10S,NORTE,"383014,8125",6475024,SECUNDARIA,AdM-PAF,1,0,4,0,0,SIOSEL_PAJONAL,20,4,1,0,1,0,N10S,1
6/2/2020,FEB 20,N10T,NORTE,"383029,8125",6474994,SECUNDARIA,AdM-PAF,0,0,0,0,0,SIOSEL_PAJONAL,0,0,0,0,0,0,N10T,5
6/2/2020,FEB 20,N10U,NORTE,"383014,8125",6475009,SECUNDARIA,AdM-PAF,1,0,2,0,0,SIOSEL_PAJONAL,15,2,1,0,1,0,N10U,5
6/2/2020,FEB 20,N10V,NORTE,"383014,8125",6474994,SECUNDARIA,AdM-PAF,0,0,0,0,0,SIOSEL_PAJONAL,10,0,0,0,0,0,N10V,5
6/2/2020,FEB 20,N10X,NORTE,"382999,8125",6475009,SECUNDARIA,GN-AF-IR,0,0,0,0,0,SIOSEL_PASTIZAL,1,0,0,0,0,0,N10X,5
6/2/2020,FEB 20,N10Y,NORTE,"383029,8125",6475024,SECUNDARIA,GN-AF-IR,0,0,0,0,0,SIOSEL_PASTIZAL,0,0,0,0,0,0,N10Y,6
6/2/2020,FEB 20,N10Z,NORTE,"383029,8125",6475009,SECUNDARIA,AdM-PAF,1,1,0,0,0,SIOSEL_PASTIZAL,0,1,1,0,0,1,N10Z,2
10/2/2022,FEB 22,N11,NORTE,"382864,8125",6475024,PRIMARIA,GN-NP,1,1,0,0,0,SIOSEL_ARBUSTAL,5,1,1,0,0,1,N11,2
6/2/2020,FEB 20,N11,NORTE,"382864,8125",6475024,PRIMARIA,GN-AF-IR,0,0,0,0,0,SIOSEL_ARBUSTAL,0,0,0,0,0,0,N11,7
6/8/2021,AGO 21,N11,NORTE,"382864,8125",6475024,PRIMARIA,AT-PAF-CS,1,1,2,3,"0,0430000014603138",SIOSEL_ARBUSTAL,5,6,1,1,1,1,N11,7
5/8/2022,AGO 22,N11,NORTE,"382864,8125",6475024,PRIMARIA,AT-ER-SM,1,0,1,11,"0,129999995231628",SIOSEL_ARBUSTAL,5,12,1,1,1,0,N11,7
30/1/2021,FEB 21,N11,NORTE,"382864,8125",6475024,PRIMARIA,NM - GN - BD - BH,0,0,0,0,0,SIOSEL_ARBUSTAL,5,0,0,0,0,0,N11,7
1/8/2022,AGO 22,N12,NORTE,"376519,8125",6474934,PRIMARIA,RD-SRV,0,0,0,0,0,PALMAR_PASTIZAL,5,0,0,0,0,0,N12,2
5/8/2021,AGO 21,N12,NORTE,"376519,8125",6474934,PRIMARIA,AT-PAF-BD,1,2,6,7,"1,12000000476837",PALMAR_PASTIZAL,30,15,1,1,1,1,N12,2
11/2/2022,FEB 22,N12,NORTE,"376519,8125",6474934,PRIMARIA,MP-AdM,0,0,0,0,0,PALMAR_PASTIZAL,20,0,0,0,0,0,N12,2
27/1/2021,FEB 21,N12,NORTE,"376519,8125",6474934,PRIMARIA,NM - GN - BD - BH,0,0,0,0,0,PALMAR_PASTIZAL,5,0,0,0,0,0,N12,2
8/2/2020,FEB 20,N12,NORTE,"376519,8125",6474934,PRIMARIA,AdM-PAF-GR,0,0,0,0,0,PALMAR_PASTIZAL,5,0,0,0,0,0,N12,2
5/8/2021,AGO 21,N13,NORTE,"377509,8125",6474679,PRIMARIA,GN-CS-NM-SS,1,0,1,1,0,PALMAR_ARBUSTAL,5,2,1,1,1,0,N13,2
28/1/2021,FEB 21,N13,NORTE,"377509,8125",6474679,PRIMARIA,NM - GN - BD - BH - RG,1,0,1,0,0,PALMAR_ARBUSTAL,5,1,1,0,1,0,N13,2
1/8/2022,AGO 22,N13,NORTE,"377509,8125",6474679,PRIMARIA,AdM-GC,0,0,0,0,0,PALMAR_ARBUSTAL,5,0,0,0,0,0,N13,3
8/2/2020,FEB 20,N13,NORTE,"377509,8125",6474679,PRIMARIA,GN-AF-IR-SS,0,0,0,0,0,PALMAR_ARBUSTAL,0,0,0,0,0,0,N13,2
11/2/2022,FEB 22,N13,NORTE,"377509,8125",6474679,PRIMARIA,MP-AdM,1,0,0,5,"0,0900000035762787",PALMAR_ARBUSTAL,10,5,1,1,0,0,N13,7
28/1/2021,FEB 21,N13A,NORTE,,,SECUNDARIA,GN - BD - BH - NM - RG,0,0,,0,0,PALMAR_ARBUSTAL,0,0,0,0,,0,N13A,2
28/1/2021,FEB 21,N13B,NORTE,,,SECUNDARIA,GN - BD - BH - NM - RG,0,0,,0,0,PALMAR_ARBUSTAL,0,0,0,0,,0,N13B,2
28/1/2021,FEB 21,N13C,NORTE,,,SECUNDARIA,GN - BD - BH - NM - RG,0,0,,0,0,PALMAR_ARBUSTAL,0,0,0,0,,0,N13C,2
28/1/2021,FEB 21,N13D,NORTE,,,SECUNDARIA,GN - BD - BH - NM - RG,1,0,,1,,PALMAR_ARBUSTAL,0,1,1,1,,0,N13D,2
28/1/2021,FEB 21,N13E,NORTE,,,SECUNDARIA,GN - BD - BH - NM ,0,0,,0,0,PALMAR_ARBUSTAL,0,0,0,0,,0,N13E,2
28/1/2021,FEB 21,N13F,NORTE,,,SECUNDARIA,GN - BD - BH - NM - RG,0,0,,0,0,PALMAR_ARBUSTAL,5,0,0,0,,0,N13F,2
28/1/2021,FEB 21,N13G,NORTE,,,SECUNDARIA,GN - BD - BH - NM ,0,0,,0,0,PALMAR_ARBUSTAL/PAJAL,1,0,0,0,,0,N13G,2
