fecha,muestreo,idplot,zona,x,y,tipoplot,observadores,positiva,heces,huellas,hozadas,suphozadam2,habitat,cobsd,anysign_tot,anysign_yn,hozadas_yn,huellas_yn,heces_yn,id,soiltype_rev
28/1/2021,FEB 21,N13H,NORTE,,,SECUNDARIA,GN - BD - BH - NM ,0,0,,0,0,PALMAR_ARBUSTAL,1,0,0,0,,0,N13H,2
28/1/2021,FEB 21,N13I,NORTE,,,SECUNDARIA,GN - BD - BH - NM ,0,0,,0,0,PALMAR_ARBUSTAL/PAJAL,1,0,0,0,,0,N13I,2
6/2/2020,FEB 20,N14,NORTE,"383314,8125",6474544,PRIMARIA,GN-AF-IR,0,0,0,0,0,BOSQUE_SUELODESNUDO,70,0,0,0,0,0,N14,7
29/1/2021,FEB 21,N14,NORTE,"383314,8125",6474544,PRIMARIA,AdM - AT - FS - RD,1,3,0,0,0,BOSQUE_SUELODESNUDO,100,3,1,0,0,1,N14,7
6/8/2021,AGO 21,N14,NORTE,"383314,8125",6474544,PRIMARIA,AT-PAF-CS,1,9,2,2,"0,0520000010728836",BOSQUE_SUELODESNUDO,95,13,1,1,1,1,N14,7
5/8/2022,AGO 22,N14,NORTE,"383314,8125",6474544,PRIMARIA,AdM-GC,1,2,0,37,"0,490000009536743",BOSQUE_SUELODESNUDO,0,39,1,1,0,1,N14,7
10/2/2022,FEB 22,N14,NORTE,"383314,8125",6474544,PRIMARIA,AF-RD,0,0,0,0,0,BOSQUE_SUELODESNUDO,100,0,0,0,0,0,N14,7
6/8/2021,AGO 21,N15,NORTE,"384139,8125",6474139,PRIMARIA,AdM-SS-JA,1,0,3,2,"0,120999999344349",SIOSEL_ARBUSTAL,0,5,1,1,1,0,N15,3
13/8/2022,AGO 22,N15,NORTE,"384139,8125",6474139,PRIMARIA,AdM-AT-RD-NM,1,0,35,1,"0,287999987602234",SIOSEL_ARBUSTAL,10,36,1,1,1,0,N15,3
8/2/2020,FEB 20,N15,NORTE,"384139,8125",6474139,PRIMARIA,AdM-PAF-GR,0,0,0,0,0,SIOSEL_ARBUSTAL,10,0,0,0,0,0,N15,3
30/1/2021,FEB 21,N15,NORTE,"384139,8125",6474139,PRIMARIA,NM - GN - BD - BH,1,1,3,0,0,SIOSEL_ARBUSTAL,90,4,1,0,1,1,N15,7
10/2/2022,FEB 22,N15,NORTE,"384139,8125",6474139,PRIMARIA,MP-AdM,1,0,0,6,"0,363000005483627",SIOSEL_ARBUSTAL,50,6,1,1,0,0,N15,7
1/8/2022,AGO 22,N16,NORTE,"379369,8125",6473959,PRIMARIA,RD-SRV,1,0,25,0,0,SIOSEL_PASTIZAL,5,25,1,0,1,0,N16,3
7/2/2020,FEB 20,N16,NORTE,"379369,8125",6473959,PRIMARIA,AdM-PAF,1,0,1,0,0,SIOSEL_PASTIZAL,10,1,1,0,1,0,N16,3
11/2/2022,FEB 22,N16,NORTE,"379369,8125",6473959,PRIMARIA,GN-NP,0,0,0,0,0,SIOSEL_PASTIZAL,0,0,0,0,0,0,N16,7
2/8/2021,AGO 21,N16,NORTE,"379369,8125",6473959,PRIMARIA,AT-PAF-BD,1,0,2,0,0,SIOSEL_PASTIZAL,0,2,1,0,1,0,N16,7
31/1/2021,FEB 21,N16,NORTE,"379369,8125",6473959,PRIMARIA,NM - GN - BD - BH,0,0,0,0,0,SIOSEL_PASTIZAL,0,0,0,0,0,0,N16,7
7/2/2020,FEB 20,N16A,NORTE,"379369,8125",6473974,SECUNDARIA,AdM-PAF,1,0,1,0,0,SIOSEL_PASTIZAL,10,1,1,0,1,0,N16A,5
7/2/2020,FEB 20,N16B,NORTE,"379384,8125",6473959,SECUNDARIA,GN-AF-IR,0,0,0,0,0,SIOSEL_PASTIZAL,0,0,0,0,0,0,N16B,6
7/2/2020,FEB 20,N16C,NORTE,"379369,8125",6473944,SECUNDARIA,GN-AF-IR,0,0,0,0,0,SIOSEL_PASTIZAL,0,0,0,0,0,0,N16C,6
7/2/2020,FEB 20,N16D,NORTE,"379354,8125",6473959,SECUNDARIA,AdM-PAF,0,0,0,0,0,SIOSEL_PASTIZAL,15,0,0,0,0,0,N16D,5
5/8/2022,AGO 22,N17,NORTE,"381589,8125",6473959,PRIMARIA,RD-SRV,0,0,0,0,0,SIOSEL_ARBUSTAL,5,0,0,0,0,0,N17,3
8/2/2020,FEB 20,N17,NORTE,"381589,8125",6473959,PRIMARIA,AdM-PAF-GR,0,0,0,0,0,SIOSEL_ARBUSTAL,5,0,0,0,0,0,N17,3
31/1/2021,FEB 21,N17,NORTE,"381589,8125",6473959,PRIMARIA,NM - GN - BD - BH,0,0,0,0,0,SIOSEL_ARBUSTAL,0,0,0,0,0,0,N17,7
3/8/2021,AGO 21,N17,NORTE,"381589,8125",6473959,PRIMARIA,AT-PAF-BD,1,0,8,14,"0,953999996185303",SIOSEL_ARBUSTAL,10,22,1,1,1,0,N17,7
12/2/2022,FEB 22,N17,NORTE,"381589,8125",6473959,PRIMARIA,AF-RD,0,0,0,0,0,SIOSEL_ARBUSTAL,0,0,0,0,0,0,N17,7
11/2/2022,FEB 22,N18,NORTE,"379414,8125",6473914,PRIMARIA,GN-NP,1,1,0,0,0,SIOSEL_PASTIZAL,0,1,1,0,0,1,N18,2
1/8/2022,AGO 22,N18,NORTE,"379414,8125",6473914,PRIMARIA,RD-SRV,1,0,0,1,0,SIOSEL_PASTIZAL,5,1,1,1,0,0,N18,3
7/2/2020,FEB 20,N18,NORTE,"379414,8125",6473914,PRIMARIA,GN-AF-IR,0,0,0,0,0,SIOSEL_PASTIZAL,0,0,0,0,0,0,N18,2
31/1/2021,FEB 21,N18,NORTE,"379414,8125",6473914,PRIMARIA,NM - GN - BD - BH,0,0,0,0,0,SIOSEL_PASTIZAL,0,0,0,0,0,0,N18,7
2/8/2021,AGO 21,N18,NORTE,"379414,8125",6473914,PRIMARIA,AT-PAF-BD,0,0,0,0,0,SIOSEL_PASTIZAL,5,0,0,0,0,0,N18,7
31/1/2021,FEB 21,N19,NORTE,"377764,8125",6473869,PRIMARIA,AdM - AT - FS - RD,0,0,0,0,0,SIOSEL_PASTIZAL,0,0,0,0,0,0,N19,2
12/2/2022,FEB 22,N19,NORTE,"377764,8125",6473869,PRIMARIA,GN-NP,1,1,0,2,"0,375999987125397",SIOSEL_PASTIZAL,5,3,1,1,0,1,N19,2
7/2/2020,FEB 20,N19,NORTE,"377764,8125",6473869,PRIMARIA,AdM-PAF,0,0,0,0,0,SIOSEL_PASTIZAL,0,0,0,0,0,0,N19,2
1/8/2022,AGO 22,N19,NORTE,"377764,8125",6473869,PRIMARIA,AdM-GC,1,0,1,0,0,SIOSEL_PASTIZAL,5,1,1,0,1,0,N19,3
4/8/2021,AGO 21,N19,NORTE,"377764,8125",6473869,PRIMARIA,GN-CS-NM,0,0,0,0,0,SIOSEL_PASTIZAL,5,0,0,0,0,0,N19,3
1/8/2022,AGO 22,N20,NORTE,"378994,8125",6473869,PRIMARIA,AdM-GC,1,0,1,0,0,SIOSEL_PASTIZAL,5,1,1,0,1,0,N20,3
2/8/2021,AGO 21,N20,NORTE,"378994,8125",6473869,PRIMARIA,AdM-SS-JA,1,0,2,0,0,SIOSEL_PASTIZAL,5,2,1,0,1,0,N20,3
7/2/2020,FEB 20,N20,NORTE,"378994,8125",6473869,PRIMARIA,GN-AF-IR,0,0,0,0,0,SIOSEL_PASTIZAL,0,0,0,0,0,0,N20,7
31/1/2021,FEB 21,N20,NORTE,"378994,8125",6473869,PRIMARIA,NM - GN - BD - BH,0,0,0,0,0,SIOSEL_PASTIZAL,0,0,0,0,0,0,N20,7
11/2/2022,FEB 22,N20,NORTE,"378994,8125",6473869,PRIMARIA,AF-RD,0,0,0,0,0,SIOSEL_PASTIZAL,5,0,0,0,0,0,N20,7
8/2/2020,FEB 20,N21,NORTE,"378424,8125",6473044,PRIMARIA,GN-AF-IR-SS,0,0,0,0,0,PALMARBOSQUE_SUELODESNUDO,60,0,0,0,0,0,N21,7
2/8/2022,AGO 22,N21,NORTE,"378424,8125",6473044,PRIMARIA,AT-ER-SM,1,0,1,21,"3,30999994277954",PALMARBOSQUE_SUELODESNUDO,5,22,1,1,1,0,N21,7
28/1/2021,FEB 21,N21,NORTE,"378424,8125",6473044,PRIMARIA,AdM - AT - FS - RD,1,0,0,4,"2,68400001525879",PALMARBOSQUE_SUELODESNUDO,15,4,1,1,0,0,N21,7
3/8/2021,AGO 21,N21,NORTE,"378424,8125",6473044,PRIMARIA,AdM-SS-JA,1,0,0,12,"2,51300001144409",PALMARBOSQUE_SUELODESNUDO,5,12,1,1,0,0,N21,7
11/2/2022,FEB 22,N21,NORTE,"378424,8125",6473044,PRIMARIA,GN-NP,1,0,0,2,"0,388000011444092",PALMARBOSQUE_SUELODESNUDO,80,2,1,1,0,0,N21,7
28/1/2021,FEB 21,N21A,NORTE,,,SECUNDARIA,AdM - AT - FS - RD,1,0,0,10,"0,0810000002384186",PALMARBOSQUE_SUELODESNUDO,65,10,1,1,0,0,N21A,7
28/1/2021,FEB 21,N21B,NORTE,,,SECUNDARIA,AdM - AT - FS - RD,0,0,0,0,0,,,0,0,0,0,0,N21B,
28/1/2021,FEB 21,N21C,NORTE,,,SECUNDARIA,AdM -  FS ,0,0,0,0,0,PALMARBOSQUE_SUELODESNUDO,70,0,0,0,0,0,N21C,7
28/1/2021,FEB 21,N21D,NORTE,,,SECUNDARIA,AT ,1,0,0,1,"1,25999999046326",PALMARBOSQUE_SUELODESNUDO,90,1,1,1,0,0,N21D,7
28/1/2021,FEB 21,N21E,NORTE,,,SECUNDARIA,AT - FS ,1,1,0,8,"0,712999999523163",PALMARBOSQUE_SUELODESNUDO,5,9,1,1,0,1,N21E,7
28/1/2021,FEB 21,N21F,NORTE,,,SECUNDARIA,AT - FS - RD,1,0,0,6,"4,57299995422363",PALMARBOSQUE_SUELODESNUDO,5,6,1,1,0,0,N21F,7
28/1/2021,FEB 21,N21G,NORTE,,,SECUNDARIA,AdM ,1,0,0,7,"3,9449999332428",PALMARBOSQUE_SUELODESNUDO,75,7,1,1,0,0,N21G,7
28/1/2021,FEB 21,N21H,NORTE,,,SECUNDARIA, AT - RD,1,0,0,2,"0,33500000834465",PALMARBOSQUE_SUELODESNUDO,30,2,1,1,0,0,N21H,7
28/1/2021,FEB 21,N21I,NORTE,,,SECUNDARIA,AdM - AT - FS - RD,0,0,0,0,0,,,0,0,0,0,0,N21I,
28/1/2021,FEB 21,N21J,NORTE,,,SECUNDARIA,AdM - AT - FS - RD,0,0,0,0,0,,,0,0,0,0,0,N21J,
28/1/2021,FEB 21,N21K,NORTE,,,SECUNDARIA,AdM ,1,0,0,2,"6,70900011062622",,,2,1,1,0,0,N21K,
28/1/2021,FEB 21,N21L,NORTE,,,SECUNDARIA,AdM - AT - FS - RD,0,0,0,0,0,,,0,0,0,0,0,N21L,
28/1/2021,FEB 21,N21M,NORTE,,,SECUNDARIA,AdM - AT - FS - RD,0,0,0,0,0,,,0,0,0,0,0,N21M,
28/1/2021,FEB 21,N21N,NORTE,,,SECUNDARIA,AdM - AT - FS - RD,0,0,0,0,0,,,0,0,0,0,0,N21N,
28/1/2021,FEB 21,N21O,NORTE,,,SECUNDARIA,AT ,1,0,1,2,"0,654999971389771",,,3,1,1,1,0,N21O,
28/1/2021,FEB 21,N21P,NORTE,,,SECUNDARIA,AT ,1,0,0,2,"3,26999998092651",,,2,1,1,0,0,N21P,
28/1/2021,FEB 21,N21Q,NORTE,,,SECUNDARIA,,1,0,1,7,"0,834999978542328",,,8,1,1,1,0,N21Q,
28/1/2021,FEB 21,N21R,NORTE,,,SECUNDARIA,FS ,0,0,0,0,0,,,0,0,0,0,0,N21R,
28/1/2021,FEB 21,N21S,NORTE,,,SECUNDARIA,AdM - AT - FS - RD,0,0,0,0,0,,,0,0,0,0,0,N21S,
28/1/2021,FEB 21,N21T,NORTE,,,SECUNDARIA,AdM - AT - FS - RD,0,0,0,0,0,,,0,0,0,0,0,N21T,
28/1/2021,FEB 21,N21U,NORTE,,,SECUNDARIA,AdM - AT - FS - RD,0,0,0,0,0,,,0,0,0,0,0,N21U,
28/1/2021,FEB 21,N21V,NORTE,,,SECUNDARIA,AdM - AT - FS - RD,0,0,0,0,0,,,0,0,0,0,0,N21V,
28/1/2021,FEB 21,N21W,NORTE,,,SECUNDARIA,AT ,0,0,0,0,0,,,0,0,0,0,0,N21W,7
28/1/2021,FEB 21,N21Ñ,NORTE,,,SECUNDARIA,AdM - AT - FS - RD,0,0,0,0,0,,,0,0,0,0,0,N21Ñ,
27/1/2021,FEB 21,N22,NORTE,"377959,8125",6473029,PRIMARIA,AdM - AT - FS - RD,1,0,1,1,"0,0810000002384186",PALMAR_PASTIZAL,5,2,1,1,1,0,N22,2
2/8/2022,AGO 22,N22,NORTE,"377959,8125",6473029,PRIMARIA,RD-ER-SR-SM-AT,1,0,4,1,"0,0179999992251396",PALMAR_PASTIZAL,10,5,1,1,1,0,N22,2
11/2/2022,FEB 22,N22,NORTE,"377959,8125",6473029,PRIMARIA,GN-NP,1,0,0,3,"0,84500002861023",PALMAR_PASTIZAL,5,3,1,1,0,0,N22,2
3/8/2021,AGO 21,N22,NORTE,"377959,8125",6473029,PRIMARIA,GN-CS-NM,1,0,0,1,"0,0799999982118607",PALMAR_PASTIZAL,5,1,1,1,0,0,N22,2
5/2/2020,FEB 20,N22,NORTE,"377959,8125",6473029,PRIMARIA,GN-AF-IR,0,0,0,0,0,PALMAR_PASTIZAL,0,0,0,0,0,0,N22,2
27/1/2021,FEB 21,N22A,NORTE,,,SECUNDARIA,AdM - AT - FS - RD,0,0,0,0,0,PALMAR_PASTIZAL,5,0,0,0,0,0,N22A,2
27/1/2021,FEB 21,N22B,NORTE,,,SECUNDARIA,AT -  RD,0,0,0,0,0,PALMAR_PASTIZAL,5,0,0,0,0,0,N22B,2
27/1/2021,FEB 21,N22C,NORTE,,,SECUNDARIA,AT -  RD,0,0,0,0,0,PALMAR_PASTIZAL,10,0,0,0,0,0,N22C,2
27/1/2021,FEB 21,N22D,NORTE,,,SECUNDARIA,AdM -  FS ,0,0,0,0,0,PALMAR_PASTIZAL,5,0,0,0,0,0,N22D,2
28/1/2021,FEB 21,N22E,NORTE,,,SECUNDARIA,AT -  RD,0,0,0,0,0,PALMAR_PASTIZAL,10,0,0,0,0,0,N22E,2
28/1/2021,FEB 21,N22F,NORTE,,,SECUNDARIA,AdM - FS ,0,0,0,0,0,PALMAR_PASTIZAL,5,0,0,0,0,0,N22F,2
27/1/2021,FEB 21,N22G,NORTE,,,SECUNDARIA,AdM ,0,0,0,0,0,PALMAR_PASTIZAL,5,0,0,0,0,0,N22G,2
28/1/2021,FEB 21,N23,NORTE,"377929,8125",6472804,PRIMARIA,AdM - AT - FS - RD,0,0,0,0,0,PALMARBOSQUE_PASTIZAL,30,0,0,0,0,0,N23,2
3/8/2021,AGO 21,N23,NORTE,"377929,8125",6472804,PRIMARIA,GN-CS-NM,1,2,0,0,0,PALMARBOSQUE_PASTIZAL,50,2,1,0,0,1,N23,2
5/2/2020,FEB 20,N23,NORTE,"377929,8125",6472804,PRIMARIA,GN-AF-IR,1,4,0,0,0,PALMARBOSQUE_PASTIZAL,60,4,1,0,0,1,N23,2
11/2/2022,FEB 22,N23,NORTE,"377929,8125",6472804,PRIMARIA,GN-NP,1,0,0,3,"6,07999992370606",PALMARBOSQUE_PASTIZAL,80,3,1,1,0,0,N23,7
2/8/2022,AGO 22,N23,NORTE,"377929,8125",6472804,PRIMARIA,RD-SRV,1,0,1,0,0,PALMARBOSQUE_PASTIZAL,40,1,1,0,1,0,N23,
5/2/2020,FEB 20,N23A,NORTE,"377929,8125",6472819,SECUNDARIA,GN-AF-IR,0,0,0,0,0,PALMAR_PASTIZAL,1,0,0,0,0,0,N23A,6
5/2/2020,FEB 20,N23B,NORTE,"377944,8125",6472804,SECUNDARIA,GN-AF-IR,0,0,0,0,0,PALMAR_PASTIZAL,0,0,0,0,0,0,N23B,6
5/2/2020,FEB 20,N23C,NORTE,"377929,8125",6472789,SECUNDARIA,GN-AF-IR,0,0,0,0,0,PALMAR_SUELODESNUDO,60,0,0,0,0,0,N23C,6
5/2/2020,FEB 20,N23D,NORTE,"377914,8125",6472804,SECUNDARIA,GN-AF-IR,0,0,0,0,0,PALMAR_PASTIZAL,30,0,0,0,0,0,N23D,6
1/2/2021,FEB 21,N24,NORTE,"379024,8125",6472774,PRIMARIA,NM - GN - BD - BH - VL,0,0,0,0,0,PALMAR_PASTIZAL,5,0,0,0,0,0,N24,2
3/8/2021,AGO 21,N24,NORTE,"379024,8125",6472774,PRIMARIA,AdM-SS-JA,0,0,0,0,0,PALMAR_PASTIZAL,10,0,0,0,0,0,N24,2
11/2/2022,FEB 22,N24,NORTE,"379024,8125",6472774,PRIMARIA,AF-RD,1,0,0,1,0,PALMAR_PASTIZAL,,1,1,1,0,0,N24,2
5/2/2020,FEB 20,N24,NORTE,"379024,8125",6472774,PRIMARIA,AdM-PAF,1,0,0,1,"0,246999993920326",PALMAR_PASTIZAL,5,1,1,1,0,0,N24,2
2/8/2022,AGO 22,N24,NORTE,"379024,8125",6472774,PRIMARIA,AdM-GC,1,0,1,0,0,PALMAR_PASTIZAL,5,1,1,0,1,0,N24,2
5/2/2020,FEB 20,N24A,NORTE,"379024,8125",6472789,SECUNDARIA,AdM-PAF,0,0,0,0,0,PALMAR_PASTIZAL,3,0,0,0,0,0,N24A,2
5/2/2020,FEB 20,N24B,NORTE,"379039,8125",6472774,SECUNDARIA,AdM-PAF,1,0,0,1,"0,0329999998211861",PALMAR_PASTIZAL,5,1,1,1,0,0,N24B,2
5/2/2020,FEB 20,N24C,NORTE,"379024,8125",6472759,SECUNDARIA,AdM-PAF,0,0,0,0,0,PALMAR_PASTIZAL,3,0,0,0,0,0,N24C,2
5/2/2020,FEB 20,N24D,NORTE,"379009,8125",6472774,SECUNDARIA,AdM-PAF,1,0,2,0,0,PALMAR_PASTIZAL,5,2,1,0,1,0,N24D,2
5/2/2020,FEB 20,N24E,NORTE,"379009,8125",6472789,SECUNDARIA,AdM-PAF,0,0,0,0,0,PALMAR_PASTIZAL,3,0,0,0,0,0,N24E,2
5/2/2020,FEB 20,N24F,NORTE,"378994,8125",6472774,SECUNDARIA,AdM-PAF,0,0,0,0,0,PALMAR_PASTIZAL,5,0,0,0,0,0,N24F,2
5/2/2020,FEB 20,N24G,NORTE,"379009,8125",6472759,SECUNDARIA,AdM-PAF,0,0,0,0,0,PALMAR_PASTIZAL,3,0,0,0,0,0,N24G,2
5/2/2020,FEB 20,N24H,NORTE,"379039,8125",6472789,SECUNDARIA,AdM-PAF,0,0,0,0,0,PALMAR_PASTIZAL,3,0,0,0,0,0,N24H,2
5/2/2020,FEB 20,N24I,NORTE,"379054,8125",6472774,SECUNDARIA,AdM-PAF,0,0,0,0,0,PALMAR_PASTIZAL,10,0,0,0,0,0,N24I,2
5/2/2020,FEB 20,N24J,NORTE,"379039,8125",6472759,SECUNDARIA,AdM-PAF,0,0,0,0,0,PALMAR_PASTIZAL,1,0,0,0,0,0,N24J,2
1/2/2021,FEB 21,N25,NORTE,"377314,8125",6472729,PRIMARIA,AdM - AT - FS - RD,0,0,0,0,0,PALMAR_ARBUSTAL,5,0,0,0,0,0,N25,2
4/8/2021,AGO 21,N25,NORTE,"377314,8125",6472729,PRIMARIA,AT-PAF-BD,1,1,1,2,"0,105999998748302",PALMAR_ARBUSTAL,10,4,1,1,1,1,N25,2
12/2/2022,FEB 22,N25,NORTE,"377314,8125",6472729,PRIMARIA,GN-NP,1,0,0,1,"0,0219999998807907",PALMAR_ARBUSTAL,5,1,1,1,0,0,N25,2
17/2/2020,FEB 20,N25,NORTE,"377314,8125",6472729,PRIMARIA,GN-AF-SS,0,0,0,0,0,PALMAR_ARBUSTAL,0,0,0,0,0,0,N25,2
7/8/2022,AGO 22,N25,NORTE,"377314,8125",6472729,PRIMARIA,RD-SRV,1,4,1,3,"0,698000013828278",PALMAR_ARBUSTAL,50,8,1,1,1,1,N25,7
2/8/2022,AGO 22,N26,NORTE,"380854,8125",6472564,PRIMARIA,AT-ER-SM,1,0,1,22,"1,25999999046326",PALMAR_ARBUSTAL,5,23,1,1,1,0,N26,2
31/1/2021,FEB 21,N26,NORTE,"380854,8125",6472564,PRIMARIA,AdM - AT - FS - RD,1,1,0,3,"0,546999990940094",PALMAR_ARBUSTAL,5,4,1,1,0,1,N26,2
2/8/2021,AGO 21,N26,NORTE,"380854,8125",6472564,PRIMARIA,AT-PAF-BD,0,0,0,0,0,PALMAR_ARBUSTAL,0,0,0,0,0,0,N26,2
11/2/2022,FEB 22,N26,NORTE,"380854,8125",6472564,PRIMARIA,GN-NP,1,0,0,3,"1,5809999704361",PALMAR_ARBUSTAL,5,3,1,1,0,0,N26,2
7/2/2020,FEB 20,N26,NORTE,"380854,8125",6472564,PRIMARIA,AdM-PAF-GR,0,0,0,0,0,PALMAR_ARBUSTAL,0,0,0,0,0,0,N26,2
5/2/2020,FEB 20,N27,NORTE,"384994,8125",6472459,PRIMARIA,AdM-PAF,1,0,0,3,"3,56399989128113",BOSQUE_SUELODESNUDO,75,3,1,1,0,0,N27,7
29/1/2021,FEB 21,N27,NORTE,"384994,8125",6472459,PRIMARIA,NM - GN - BD - BH,1,3,2,0,0,BOSQUE_SUELODESNUDO,100,5,1,0,1,1,N27,7
9/8/2022,AGO 22,N27,NORTE,"384994,8125",6472459,PRIMARIA,AT-ER-SM,1,2,8,3,"0,0829999968409538",BOSQUE_SUELODESNUDO,85,13,1,1,1,1,N27,7
9/2/2022,FEB 22,N27,NORTE,"384994,8125",6472459,PRIMARIA,AF-RD,1,0,0,3,"3,04999995231628",BOSQUE_SUELODESNUDO,100,3,1,1,0,0,N27,7
1/8/2021,AGO 21,N27,NORTE,"384994,8125",6472459,PRIMARIA,AdM-AT-CS,1,6,3,2,"5,1100001335144",BOSQUE_SUELODESNUDO,80,11,1,1,1,1,N27,7
5/2/2020,FEB 20,N27A,NORTE,"384994,8125",6472474,SECUNDARIA,AdM-PAF,0,0,0,0,0,BOSQUE_SUELODESNUDO,90,0,0,0,0,0,N27A,5
5/2/2020,FEB 20,N27B,NORTE,"385009,8125",6472459,SECUNDARIA,GN-AF-IR,0,0,0,0,0,BOSQUE_SUELODESNUDO,95,0,0,0,0,0,N27B,5
5/2/2020,FEB 20,N27C,NORTE,"384994,8125",6472444,SECUNDARIA,AdM-PAF,0,0,0,0,0,BOSQUE_SUELODESNUDO,90,0,0,0,0,0,N27C,5
5/2/2020,FEB 20,N27D,NORTE,"384979,8125",6472459,SECUNDARIA,AdM-PAF,0,0,0,0,0,BOSQUE_SUELODESNUDO,90,0,0,0,0,0,N27D,5
1/2/2021,FEB 21,N28,NORTE,"379339,8125",6472204,PRIMARIA,NM - GN - BD - BH - VL,0,0,0,0,0,SIOSEL_PASTIZAL,10,0,0,0,0,0,N28,2
2/8/2022,AGO 22,N28,NORTE,"379339,8125",6472204,PRIMARIA,AdM-GC,1,0,6,0,0,SIOSEL_PASTIZAL,20,6,1,0,1,0,N28,2
5/2/2020,FEB 20,N28,NORTE,"379339,8125",6472204,PRIMARIA,AdM-PAF,0,0,0,0,0,SIOSEL_PASTIZAL,20,0,0,0,0,0,N28,2
3/8/2021,AGO 21,N28,NORTE,"379339,8125",6472204,PRIMARIA,AdM-SS-JA,0,0,0,0,0,SIOSEL_PASTIZAL,10,0,0,0,0,0,N28,2
