fecha,muestreo,idplot,zona,x,y,tipoplot,observadores,positiva,heces,huellas,hozadas,suphozadam2,habitat,cobsd,anysign_tot,anysign_yn,hozadas_yn,huellas_yn,heces_yn,id,soiltype_rev
2/2/2021,FEB 21,S20,SUR,"375031,6875",6470114,PRIMARIA,GN - BH - VL,1,2,0,2,"0,41100001335144",SIOSEL_ARBUSTAL,,4,1,1,0,1,S20,2
14/2/2020,FEB 20,S20,SUR,"375031,6875",6470114,PRIMARIA,AdM-GR,0,0,0,0,0,SIOSEL_ARBUSTAL,1,0,0,0,0,0,S20,2
18/2/2022,FEB 22,S21,SUR,"379621,6875",6470099,PRIMARIA,NM-NP-GN,0,0,0,0,0,SIOSEL_PASTIZAL,0,0,0,0,0,0,S21,2
4/2/2021,FEB 21,S21,SUR,"379621,6875",6470099,PRIMARIA,GN - BH - VL,1,0,0,2,"0,310000002384186",SIOSEL_PASTIZAL,1,2,1,1,0,0,S21,2
10/8/2021,AGO 21,S21,SUR,"379621,6875",6470099,PRIMARIA,GN-CS-NM,1,1,1,0,0,SIOSEL_PASTIZAL,0,2,1,0,1,1,S21,2
10/8/2022,AGO 22,S21,SUR,"379621,6875",6470099,PRIMARIA,AT-SM,1,1,1,0,0,SIOSEL_PASTIZAL,5,2,1,0,1,1,S21,4
13/2/2020,FEB 20,S21,SUR,"379621,6875",6470099,PRIMARIA,GN-AF-SS,0,0,0,0,0,SIOSEL_PASTIZAL,2,0,0,0,0,0,S21,2
2/2/2021,FEB 21,S22,SUR,"375031,6875",6469979,PRIMARIA,AT - BD - NM,1,0,2,0,0,SIOSEL_PASTIZAL,2,2,1,0,1,0,S22,2
15/2/2022,FEB 22,S22,SUR,"375031,6875",6469979,PRIMARIA,AF-RD,1,0,1,1,"0,119999997317791",SIOSEL_PASTIZAL,50,2,1,1,1,0,S22,2
1/8/2022,AGO 22,S22,SUR,"375031,6875",6469979,PRIMARIA,AdM-GC,1,0,2,2,"0,109999999403954",SIOSEL_PASTIZAL,5,4,1,1,1,0,S22,2
11/8/2021,AGO 21,S22,SUR,"375031,6875",6469979,PRIMARIA,AdM-AT,1,1,3,5,"0,162000000476837",SIOSEL_PASTIZAL,10,9,1,1,1,1,S22,2
16/2/2020,FEB 20,S22,SUR,"375031,6875",6469979,PRIMARIA,GN-AF-SS,0,0,0,0,0,SIOSEL_PASTIZAL,0,0,0,0,0,0,S22,2
5/2/2021,FEB 21,S23,SUR,"380956,6875",6469979,PRIMARIA,AdM - FS - RD,0,0,0,0,0,SIOSEL_PASTIZAL,5,0,0,0,0,0,S23,4
10/8/2022,AGO 22,S23,SUR,"380956,6875",6469979,PRIMARIA,AdM-ER,1,0,0,10,"0,30799999833107",SIOSEL_PASTIZAL,0,10,1,1,0,0,S23,4
10/8/2021,AGO 21,S23,SUR,"380956,6875",6469979,PRIMARIA,AdM-JA,1,0,0,24,"0,53600001335144",SIOSEL_PASTIZAL,0,24,1,1,0,0,S23,4
15/2/2020,FEB 20,S23,SUR,"380956,6875",6469979,PRIMARIA,GN-AF-SS,0,0,0,0,0,SIOSEL_PASTIZAL,40,0,0,0,0,0,S23,4
18/2/2022,FEB 22,S23,SUR,"380956,6875",6469979,PRIMARIA,NM-NP-GN,0,0,0,0,0,SIOSEL_PASTIZAL,60,0,0,0,0,0,S23,7
1/8/2022,AGO 22,S24,SUR,"375151,6875",6469859,PRIMARIA,AdM-GC,1,1,2,2,"0,439999997615814",SIOSEL_PASTIZAL,5,5,1,1,1,1,S24,2
11/8/2021,AGO 21,S24,SUR,"375151,6875",6469859,PRIMARIA,AdM-AT,1,1,1,2,"0,257999986410141",SIOSEL_PASTIZAL,10,4,1,1,1,1,S24,2
2/2/2021,FEB 21,S24,SUR,"375151,6875",6469859,PRIMARIA,AdM - FS - RD,1,1,3,1,"0,0359999984502792",SIOSEL_PASTIZAL,5,5,1,1,1,1,S24,2
15/2/2022,FEB 22,S24,SUR,"375151,6875",6469859,PRIMARIA,MP-AdM,1,0,0,1,"4,03000020980835",SIOSEL_PASTIZAL,20,1,1,1,0,0,S24,2
16/2/2020,FEB 20,S24,SUR,"375151,6875",6469859,PRIMARIA,AdM-GR,0,0,0,0,0,SIOSEL_PASTIZAL,10,0,0,0,0,0,S24,2
4/2/2021,FEB 21,S25,SUR,"375856,6875",6469769,PRIMARIA,GN - BH - VL,1,0,0,1,"0,151999995112419",SIOSEL_ARBUSTAL,5,1,1,1,0,0,S25,2
11/8/2021,AGO 21,S25,SUR,"375856,6875",6469769,PRIMARIA,PAF-JA,1,0,0,3,"0,25",SIOSEL_ARBUSTAL,5,3,1,1,0,0,S25,2
8/8/2022,AGO 22,S25,SUR,"375856,6875",6469769,PRIMARIA,AT-ER-SM,1,0,1,11,"0,757000029087067",SIOSEL_ARBUSTAL,5,12,1,1,1,0,S25,2
16/2/2022,FEB 22,S25,SUR,"375856,6875",6469769,PRIMARIA,MP-AdM,1,0,0,2,"0,0839999988675118",SIOSEL_ARBUSTAL,30,2,1,1,0,0,S25,2
12/2/2020,FEB 20,S25,SUR,"375856,6875",6469769,PRIMARIA,AdM-GR,0,0,0,0,0,SIOSEL_ARBUSTAL,3,0,0,0,0,0,S25,2
4/2/2021,FEB 21,S26,SUR,"377491,6875",6469679,PRIMARIA,GN - BH - VL,0,0,0,0,0,PALMAR_PASTIZAL,20,0,0,0,0,0,S26,2
10/8/2022,AGO 22,S26,SUR,"377491,6875",6469679,PRIMARIA,NM-RD,0,0,0,0,0,PALMAR_PASTIZAL,20,0,0,0,0,0,S26,2
18/2/2022,FEB 22,S26,SUR,"377491,6875",6469679,PRIMARIA,MP-AdM,1,0,0,3,"0,028999999165535",PALMAR_PASTIZAL,10,3,1,1,0,0,S26,2
10/8/2021,AGO 21,S26,SUR,"377491,6875",6469679,PRIMARIA,AT-PAF,1,0,0,18,"0,563000023365021",PALMAR_PASTIZAL,5,18,1,1,0,0,S26,2
13/2/2020,FEB 20,S26,SUR,"377491,6875",6469679,PRIMARIA,GN-AF-SS-RG,0,0,0,0,0,PALMAR_PASTIZAL,1,0,0,0,0,0,S26,2
11/2/2020,FEB 20,S27,SUR,"376441,6875",6469529,PRIMARIA,GN-AF-SS,0,0,0,0,0,SIOSEL_PAJONAL,1,0,0,0,0,0,S27,3
8/8/2022,AGO 22,S27,SUR,"376441,6875",6469529,PRIMARIA,AdM-GC,1,0,4,1,"0,061999998986721",SIOSEL_PAJONAL,20,5,1,1,1,0,S27,2
4/2/2021,FEB 21,S27,SUR,"376441,6875",6469529,PRIMARIA,AT - BD - NM,0,0,0,0,0,SIOSEL_PAJONAL,10,0,0,0,0,0,S27,3
11/8/2021,AGO 21,S27,SUR,"376441,6875",6469529,PRIMARIA,NM-CS-PAF,0,0,0,0,0,SIOSEL_PAJONAL,5,0,0,0,0,0,S27,7
16/2/2022,FEB 22,S27,SUR,"376441,6875",6469529,PRIMARIA,NM-NP-GN,0,0,0,0,0,SIOSEL_PAJONAL,10,0,0,0,0,0,S27,7
12/2/2020,FEB 20,S28,SUR,"376036,6875",6469499,PRIMARIA,AdM-GR,1,0,2,0,0,BOSQUE_PASTIZAL,30,2,1,0,1,0,S28,2
8/8/2022,AGO 22,S28,SUR,"376036,6875",6469499,PRIMARIA,AdM-GC,0,0,0,0,0,BOSQUE_PASTIZAL,20,0,0,0,0,0,S28,2
4/2/2021,FEB 21,S28,SUR,"376036,6875",6469499,PRIMARIA,AdM - FS - RD,1,0,39,0,0,BOSQUE_PASTIZAL,25,39,1,0,1,0,S28,7
16/2/2022,FEB 22,S28,SUR,"376036,6875",6469499,PRIMARIA,MP-AdM,1,0,13,2,,BOSQUE_PASTIZAL,40,15,1,1,1,0,S28,7
11/8/2021,AGO 21,S28,SUR,"376036,6875",6469499,PRIMARIA,GN-CS-NM,0,0,0,0,0,BOSQUE_PASTIZAL,5,0,0,0,0,0,S28,7
12/2/2020,FEB 20,S28A,SUR,"376036,6875",6469514,SECUNDARIA,AdM-GR,0,0,0,0,0,SIOSEL_PASTIZAL,3,0,0,0,0,0,S28A,2
12/2/2020,FEB 20,S28B,SUR,"376051,6875",6469499,SECUNDARIA,AdM-GR,0,0,0,0,0,BOSQUE_PASTIZAL,30,0,0,0,0,0,S28B,2
12/2/2020,FEB 20,S28C,SUR,"376036,6875",6469484,SECUNDARIA,AdM-GR,0,0,0,0,0,BOSQUE_PASTIZAL,0,0,0,0,0,0,S28C,2
12/2/2020,FEB 20,S28D,SUR,"376021,6875",6469499,SECUNDARIA,AdM-GR,0,0,0,0,0,PALMAR_PASTIZAL,30,0,0,0,0,0,S28D,2
19/2/2022,FEB 22,S29,SUR,"382696,6875",6469469,PRIMARIA,NM-NP-GN,0,0,0,0,0,PALMAR_PASTIZAL,50,0,0,0,0,0,S29,4
7/8/2021,AGO 21,S29,SUR,"382696,6875",6469469,PRIMARIA,AT-PAF-BD,1,0,0,13,"0,398000001907349",PALMAR_PASTIZAL,35,13,1,1,0,0,S29,4
11/8/2022,AGO 22,S29,SUR,"382696,6875",6469469,PRIMARIA,AdM-AT,1,0,0,6,"0,0989999994635582",PALMAR_PASTIZAL,40,6,1,1,0,0,S29,4
5/2/2021,FEB 21,S29,SUR,"382696,6875",6469469,PRIMARIA,AdM - FS - RD,1,0,4,0,0,PALMAR_PASTIZAL,5,4,1,0,1,0,S29,4
18/2/2020,FEB 20,S29,SUR,"382696,6875",6469469,PRIMARIA,AdM-GR-AF-SS,0,0,0,0,0,PALMAR_PASTIZAL,10,0,0,0,0,0,S29,4
10/8/2022,AGO 22,S30,SUR,"377431,6875",6469394,PRIMARIA,NM-RD,0,0,0,0,0,PALMAR_PASTIZAL,5,0,0,0,0,0,S30,2
18/2/2022,FEB 22,S30,SUR,"377431,6875",6469394,PRIMARIA,MP-AdM,1,0,0,6,"0,666999995708466",PALMAR_PASTIZAL,5,6,1,1,0,0,S30,2
13/2/2020,FEB 20,S30,SUR,"377431,6875",6469394,PRIMARIA,GN-AF-SS-RG,0,0,0,0,0,PALMAR_PASTIZAL,30,0,0,0,0,0,S30,2
4/2/2021,FEB 21,S30,SUR,"377431,6875",6469394,PRIMARIA,AT - BD - NM,1,0,0,26,"1,76499998569489",PALMAR_PASTIZAL,10,26,1,1,0,0,S30,7
10/8/2021,AGO 21,S30,SUR,"377431,6875",6469394,PRIMARIA,GN-CS-NM,1,2,0,0,0,PALMAR_PASTIZAL,5,2,1,0,0,1,S30,7
18/2/2022,FEB 22,S31,SUR,"378136,6875",6469289,PRIMARIA,NM-NP-GN,0,0,0,0,0,SIOSEL_ARBUSTAL,15,0,0,0,0,0,S31,2
10/8/2021,AGO 21,S31,SUR,"378136,6875",6469289,PRIMARIA,AdM-JA,1,0,0,2,"0,0509999990463257",SIOSEL_ARBUSTAL,20,2,1,1,0,0,S31,3
13/2/2020,FEB 20,S31,SUR,"378136,6875",6469289,PRIMARIA,AdM-GR,0,0,0,0,0,SIOSEL_ARBUSTAL,10,0,0,0,0,0,S31,3
4/2/2021,FEB 21,S31,SUR,"378136,6875",6469289,PRIMARIA,AdM - FS - RD,0,0,0,0,0,SIOSEL_ARBUSTAL,20,0,0,0,0,0,S31,7
10/8/2022,AGO 22,S31,SUR,"378136,6875",6469289,PRIMARIA,NM-RD,1,0,2,0,0,SIOSEL_ARBUSTAL,10,2,1,0,1,0,S31,7
18/2/2022,FEB 22,S32,SUR,"379246,6875",6469154,PRIMARIA,MP-AdM,1,0,0,8,"2,20099997520447",SIOSEL_ARBUSTAL,10,8,1,1,0,0,S32,2
10/8/2022,AGO 22,S32,SUR,"379246,6875",6469154,PRIMARIA,AdM-ER,1,1,5,4,"0,47299998998642",SIOSEL_ARBUSTAL,20,10,1,1,1,1,S32,3
10/8/2021,AGO 21,S32,SUR,"379246,6875",6469154,PRIMARIA,GN-CS-NM-PAF,1,2,3,3,"0,254999995231628",SIOSEL_ARBUSTAL,10,8,1,1,1,1,S32,3
13/2/2020,FEB 20,S32,SUR,"379246,6875",6469154,PRIMARIA,AdM-GR,0,0,0,0,0,SIOSEL_ARBUSTAL,10,0,0,0,0,0,S32,3
7/2/2021,FEB 21,S32,SUR,"379246,6875",6469154,PRIMARIA,AdM - FS - VL,1,0,0,5,"1,49500000476837",SIOSEL_ARBUSTAL,10,5,1,1,0,0,S32,7
15/2/2020,FEB 20,S33,SUR,"384751,6875",6469154,PRIMARIA,AdM-GR,1,0,1,0,0,BOSQUE_PASTIZAL,1,1,1,0,1,0,S33,2
19/2/2022,FEB 22,S33,SUR,"384751,6875",6469154,PRIMARIA,NM-NP-GN,1,4,0,1,"0,162000000476837",BOSQUE_PASTIZAL,70,5,1,1,0,1,S33,7
7/8/2021,AGO 21,S33,SUR,"384751,6875",6469154,PRIMARIA,AT-PAF-BD,1,10,50,1,"0,100000001490116",BOSQUE_PASTIZAL,5,61,1,1,1,1,S33,7
5/2/2021,FEB 21,S33,SUR,"384751,6875",6469154,PRIMARIA,AT - BD - NM,1,0,0,5,"0,0759999975562096",BOSQUE_PASTIZAL,5,5,1,1,0,0,S33,7
11/8/2022,AGO 22,S33,SUR,"384751,6875",6469154,PRIMARIA,NM-RD,1,2,14,5,"0,439999997615814",BOSQUE_PASTIZAL,5,21,1,1,1,1,S33,7
15/2/2020,FEB 20,S33A,SUR,"384751,6875",6469169,SECUNDARIA,AdM-GR,1,0,0,1,"0,379999995231628",BOSQUE_PASTIZAL,5,1,1,1,0,0,S33A,5
15/2/2020,FEB 20,S33B,SUR,"384766,6875",6469154,SECUNDARIA,GN-AF-SS,1,0,0,2,"0,800000011920929",SIOSEL_PASTIZAL,0,2,1,1,0,0,S33B,6
15/2/2020,FEB 20,S33C,SUR,"384751,6875",6469139,SECUNDARIA,AdM-GR,1,0,0,4,"2,04999995231628",BOSQUE_PASTIZAL,10,4,1,1,0,0,S33C,5
15/2/2020,FEB 20,S33D,SUR,"384736,6875",6469154,SECUNDARIA,GN-AF-SS,0,0,0,0,0,SIOSEL_PASTIZAL,10,0,0,0,0,0,S33D,6
15/2/2020,FEB 20,S33E,SUR,"384766,6875",6469139,SECUNDARIA,AdM-GR,1,0,0,1,"0,143999993801117",BOSQUE_PASTIZAL,15,1,1,1,0,0,S33E,2
15/2/2020,FEB 20,S33F,SUR,"384736,6875",6469139,SECUNDARIA,AdM-GR,1,2,0,0,0,BOSQUE_PASTIZAL,1,2,1,0,0,1,S33F,5
15/2/2020,FEB 20,S33G,SUR,"384766,6875",6469169,SECUNDARIA,GN-AF-SS,1,0,0,3,"1,54999995231628",SIOSEL_PASTIZAL,25,3,1,1,0,0,S33G,5
15/2/2020,FEB 20,S33H,SUR,"384736,6875",6469169,SECUNDARIA,GN-AF-SS,1,1,0,1,"0,515999972820282",SIOSEL_PASTIZAL,2,2,1,1,0,1,S33H,6
18/2/2022,FEB 22,S34,SUR,"376606,6875",6469019,PRIMARIA,AF-RD-SRV,1,0,1,0,0,SIOSEL_PASTIZAL,15,1,1,0,1,0,S34,2
10/8/2021,AGO 21,S34,SUR,"376606,6875",6469019,PRIMARIA,AT-PAF,1,3,3,1,"0,00700000021606684",SIOSEL_PASTIZAL,20,7,1,1,1,1,S34,2
10/8/2022,AGO 22,S34,SUR,"376606,6875",6469019,PRIMARIA,AT-SM,1,0,2,2,"0,025000000372529",SIOSEL_PASTIZAL,40,4,1,1,1,0,S34,2
7/2/2021,FEB 21,S34,SUR,"376606,6875",6469019,PRIMARIA,AT - NM,1,0,7,0,0,SIOSEL_PASTIZAL,5,7,1,0,1,0,S34,2
13/2/2020,FEB 20,S34,SUR,"376606,6875",6469019,PRIMARIA,GN-AF-SS,0,0,0,0,0,SIOSEL_PASTIZAL,1,0,0,0,0,0,S34,2
13/2/2020,FEB 20,S35,SUR,"376981,6875",6468719,PRIMARIA,GN-AF-SS,0,0,0,0,0,SIOSEL_ARBUSTAL,1,0,0,0,0,0,S35,7
10/8/2021,AGO 21,S35,SUR,"376981,6875",6468719,PRIMARIA,GN-CS-NM,1,4,0,2,"0,944999992847443",SIOSEL_ARBUSTAL,5,6,1,1,0,1,S35,7
10/8/2022,AGO 22,S35,SUR,"376981,6875",6468719,PRIMARIA,AT-SM,1,0,6,0,0,SIOSEL_ARBUSTAL,5,6,1,0,1,0,S35,7
18/2/2022,FEB 22,S35,SUR,"376981,6875",6468719,PRIMARIA,NM-NP-GN,0,0,0,0,0,SIOSEL_ARBUSTAL,5,0,0,0,0,0,S35,7
7/2/2021,FEB 21,S35,SUR,"376981,6875",6468719,PRIMARIA,GN - RD,0,0,0,0,0,SIOSEL_ARBUSTAL,1,0,0,0,0,0,S35,7
7/8/2021,AGO 21,S36,SUR,"385861,6875",6468494,PRIMARIA,AdM-SS-JA,1,0,19,60,"5,68400001525879",SIOSEL_PASTIZAL,,79,1,1,1,0,S36,2
5/2/2021,FEB 21,S36,SUR,"385861,6875",6468494,PRIMARIA,AT - BD - NM,1,0,1,20,"0,485000014305115",SIOSEL_PASTIZAL,40,21,1,1,1,0,S36,2
15/2/2020,FEB 20,S36,SUR,"385861,6875",6468494,PRIMARIA,AdM-GR,1,0,0,3,"2,02800011634827",SIOSEL_PASTIZAL,90,3,1,1,0,0,S36,2
11/8/2022,AGO 22,S36,SUR,"385861,6875",6468494,PRIMARIA,AdM_ER,1,0,18,6,"0,104999996721745",SIOSEL_PASTIZAL,50,24,1,1,1,0,S36,4
19/2/2022,FEB 22,S36,SUR,"385861,6875",6468494,PRIMARIA,AdM-MP,1,0,3,0,0,SIOSEL_PASTIZAL,30,3,1,0,1,0,S36,7
15/2/2020,FEB 20,S36A,SUR,"385861,6875",6468509,SECUNDARIA,AdM-GR,1,0,0,1,"0,575999975204468",SIOSEL_SUELODESNUDO,90,1,1,1,0,0,S36A,2
15/2/2020,FEB 20,S36B,SUR,"385876,6875",6468494,SECUNDARIA,AdM-GR,1,0,0,13,"24,4589996337891",SIOSEL_SUELODESNUDO,80,13,1,1,0,0,S36B,2
15/2/2020,FEB 20,S36C,SUR,"385861,6875",6468479,SECUNDARIA,AdM-GR,1,1,1,7,"7,21000003814697",BOSQUE_SUELODESNUDO,30,9,1,1,1,1,S36C,5
15/2/2020,FEB 20,S36D,SUR,"385846,6875",6468494,SECUNDARIA,AdM-GR,1,3,0,3,"4,76999998092651",BOSQUE_SUELODESNUDO,50,6,1,1,0,1,S36D,5
15/2/2020,FEB 20,S36E,SUR,"385861,6875",6468524,SECUNDARIA,AdM-GR,1,0,2,1,"0,0750000029802322",BOSQUE_SUELODESNUDO,40,3,1,1,1,0,S36E,
15/2/2020,FEB 20,S36F,SUR,"385876,6875",6468509,SECUNDARIA,AdM-GR,1,0,0,7,"6,92899990081787",BOSQUE_SUELODESNUDO,50,7,1,1,0,0,S36F,2
15/2/2020,FEB 20,S36G,SUR,"385846,6875",6468509,SECUNDARIA,AdM-GR,0,0,0,0,0,SIOSEL_SUELODESNUDO,90,0,0,0,0,0,S36G,2
15/2/2020,FEB 20,S36H,SUR,"385891,6875",6468494,SECUNDARIA,AdM-GR,1,0,0,5,"1,49300003051758",SIOSEL_SUELODESNUDO,90,5,1,1,0,0,S36H,2
15/2/2020,FEB 20,S36I,SUR,"385846,6875",6468479,SECUNDARIA,AdM-GR,0,0,0,0,0,BOSQUE_SUELODESNUDO,20,0,0,0,0,0,S36I,5
15/2/2020,FEB 20,S36J,SUR,"385876,6875",6468479,SECUNDARIA,AdM-GR,0,0,0,0,0,BOSQUE_SUELODESNUDO,,0,0,0,0,0,S36J,5
15/2/2020,FEB 20,S36L,SUR,"385891,6875",6468509,SECUNDARIA,AdM-GR,1,0,0,3,"4,50299978256226",BOSQUE_SUELODESNUDO,70,3,1,1,0,0,S36L,2
15/2/2020,FEB 20,S37,SUR,"385441,6875",6467909,PRIMARIA,GN-AF-SS,0,0,0,0,0,PALMARBOSQUE_PASTIZAL,0,0,0,0,0,0,S37,7
5/2/2021,FEB 21,S37,SUR,"385441,6875",6467909,PRIMARIA,GN - BH - VL,1,2,0,0,0,PALMARBOSQUE_PASTIZAL,45,2,1,0,0,1,S37,7
7/8/2021,AGO 21,S37,SUR,"385441,6875",6467909,PRIMARIA,GN-CS-NM,1,5,1,4,"2,31500005722046",PALMARBOSQUE_PASTIZAL,5,10,1,1,1,1,S37,7
11/8/2022,AGO 22,S37,SUR,"385441,6875",6467909,PRIMARIA,NM-RD,1,0,40,9,"0,836000025272369",PALMARBOSQUE_PASTIZAL,5,49,1,1,1,0,S37,7
19/2/2022,FEB 22,S37,SUR,"385441,6875",6467909,PRIMARIA,NM-NP-GN,0,0,0,0,0,PALMARBOSQUE_PASTIZAL,0,0,0,0,0,0,S37,7
11/8/2022,AGO 22,S38,SUR,"383521,6875",6467774,PRIMARIA,NM-RD,0,0,0,0,0,SIOSEL_PASTIZAL,95,0,0,0,0,0,S38,4
5/2/2021,FEB 21,S38,SUR,"383521,6875",6467774,PRIMARIA,GN - BH - VL,0,0,0,0,0,SIOSEL_PASTIZAL,90,0,0,0,0,0,S38,4
7/8/2021,AGO 21,S38,SUR,"383521,6875",6467774,PRIMARIA,AT-PAF-BD,1,0,1,2,"0,0949999988079071",SIOSEL_PASTIZAL,70,3,1,1,1,0,S38,4
19/2/2022,FEB 22,S38,SUR,"383521,6875",6467774,PRIMARIA,NM-NP-GN,0,0,0,0,0,SIOSEL_PASTIZAL,95,0,0,0,0,0,S38,4
18/2/2020,FEB 20,S38,SUR,"383521,6875",6467774,PRIMARIA,AdM-GR-AF-SS,0,0,0,0,0,SIOSEL_PASTIZAL,70,0,0,0,0,0,S38,4
7/8/2021,AGO 21,S39,SUR,"385336,6875",6467489,PRIMARIA,GN-CS-NM,0,0,0,0,0,SIOSEL_ARBUSTAL,0,0,0,0,0,0,S39,2
5/2/2021,FEB 21,S39,SUR,"385336,6875",6467489,PRIMARIA,GN - BH - VL,0,0,0,0,0,SIOSEL_ARBUSTAL,5,0,0,0,0,0,S39,2
15/2/2020,FEB 20,S39,SUR,"385336,6875",6467489,PRIMARIA,GN-AF-SS,0,0,0,0,0,SIOSEL_ARBUSTAL,1,0,0,0,0,0,S39,7
11/8/2022,AGO 22,S39,SUR,"385336,6875",6467489,PRIMARIA,NM-RD,1,0,0,2,"0,167999997735024",SIOSEL_ARBUSTAL,,2,1,1,0,0,S39,7
19/2/2022,FEB 22,S39,SUR,"385336,6875",6467489,PRIMARIA,NM-NP-GN,0,0,0,0,0,SIOSEL_ARBUSTAL,0,0,0,0,0,0,S39,7
7/8/2021,AGO 21,S40,SUR,"386206,6875",6467324,PRIMARIA,AT-PAF-BD,1,0,61,0,0,BOSQUE_SUELODESNUDO,65,61,1,0,1,0,S40,2
19/2/2022,FEB 22,S40,SUR,"386206,6875",6467324,PRIMARIA,AF-RD-SRV,0,0,0,0,0,BOSQUE_SUELODESNUDO,40,0,0,0,0,0,S40,2
11/8/2022,AGO 22,S40,SUR,"386206,6875",6467324,PRIMARIA,AT-SM,1,0,1,9,"0,184000000357628",BOSQUE_SUELODESNUDO,5,10,1,1,1,0,S40,3
15/2/2020,FEB 20,S40,SUR,"386206,6875",6467324,PRIMARIA,GN-AF-SS,0,0,0,0,0,BOSQUE_SUELODESNUDO,85,0,0,0,0,0,S40,3
5/2/2021,FEB 21,S40,SUR,"386206,6875",6467324,PRIMARIA,AdM - FS - RD,1,3,0,0,0,BOSQUE_SUELODESNUDO,90,3,1,0,0,1,S40,7
